full_text,label,analisis,alasan kuat,
@ederraa_ @NyankoPtr @tubirfess Dulu aku bidikmisi jaman sby tapi ngliat saudara2 ku di rempang di kampung bayam bener2 butuh pemimpin yang mihak kerakyat aku pilih anies yang lebih seneng dialog,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan bahwa dia lebih senang dialog dan berpihak pada rakyat.,Frasa “aku pilih anies yang lebih seneng dialog” menunjukkan dukungan dan apresiasi terhadap Anies.,
masi aja kebawa video th 2019 yg pak Anies bilang gamau nyalon kalo ada pak Prabowo ï¸ï¸ï¸,Netral,Tweet ini hanya berkomentar tentang video tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang video.",
@UyokTweet Bismillah.. Inshaa Allah Anies Baswedan-Muhaimin menang mutlak. Aamiin Allahumma Aamiin Yaa Rabb ï¸ğŸ‡®ğŸ‡©ï¸ #01AMINwinElection,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Inshaa Allah Anies Baswedan-Muhaimin menang mutlak” menunjukkan dukungan dan apresiasi terhadap Anies.,
@dekade_08 Bilang sama dia orang Ternate banyak milih Anies...Kayaknya Zainal Mohtar lebih cerdas dari dia...,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan bahwa banyak orang Ternate memilihnya.,Frasa “orang Ternate banyak milih Anies” menunjukkan dukungan dan apresiasi terhadap Anies.,
Presiden - Wakil Presiden Kalo ini Insya Allah lah yang paling kiri Mari kita coblos ANIES - MUHAIMIN yang duanana pake peci &amp; kacamata pliss menang aku dh jadi buzzer non rp cc @cakimiNOW https://t.co/EUcIcqPLJn,Positif,"Pengguna menunjukkan dukungan terhadap pasangan Anies-Muhaimin dengan nada yakin dan mengajak untuk mencoblos mereka. Pernyataan ""Insya Allah"" menambah nuansa keyakinan dan harapan, sedangkan ""tolong menang"" menunjukkan harapan kuat untuk kemenangan pasangan tersebut.","Frasa ""mari kita coblos ANIES - MUHAIMIN"" dan ""tolong menang aku udah jadi buzzer"" mempertegas dukungan dan harapan untuk kemenangan mereka, menunjukkan sentimen positif yang jelas terhadap pasangan ini.",
@kumparan Dukungan penuh untuk Anies 01 yang jelas dengan kepemimpinan nya https://t.co/q75rd9dLnu,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan keyakinan terhadap kepemimpinannya.,Frasa “Dukungan penuh untuk Anies 01 yang jelas dengan kepemimpinannya” menunjukkan dukungan dan apresiasi terhadap Anies.,
@imanlagi Selamat pagi kawan-kawan dari seluruh penjuru TANAH AIR. BISMILLAH. Yoo siap2 menuju TPS masing-masing. Insya Allah KEMENANGAN diantarkan kepada kita. ITS TIME FOR CHANGE !!! https://t.co/iIN6Nf3tZc,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Insya Allah KEMENANGAN diantarkan kepada kita” menunjukkan dukungan dan apresiasi terhadap Anies.,
Selepas apapun hasil pemilihan nanti rasa hormat dan rasa bangga atas program desak anies yg mengajarkan kami warna barru demokrasi Terimakasih @aniesbaswedan &amp; @cakimiNOW sudah memberikan kampanye yg berkualitas dan bermanfaat. Saya bangga pernah ada dibarisan perubahan https://t.co/1mAfFhmmzN,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan rasa hormat dan bangga atas programnya.,Frasa “rasa hormat dan rasa bangga atas program desak anies” menunjukkan dukungan dan apresiasi terhadap Anies.,
Anies lama-lama kaya Wonyoung anjir diem aja disalahin ,Netral,Tweet ini hanya berkomentar tentang sikap Anies tanpa memberikan opini yang kuat.,"Tidak ada sentimen yang jelas, hanya komentar tentang sikap.",
Apa yang Anda harapkan jika Anies jadi presiden ?,Netral,Tweet ini hanya mengajukan pertanyaan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya pertanyaan.",
@inganggita ? Semarang malang bandung pada di luar negeri pilih anies ga jelas. Ada yg ud kerja lama ada yg ambil PhD. Ga semua ajaib jauh dari grassroot. Ga perlu anti jakarta dari jauh. Tergantung yg di follow aja sukanya follow yg ky gitu. Coba itu ig okehore.,Netral,Tweet ini hanya berkomentar tentang pilihan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang pilihan.",
@SOBAT_ANIES Insyaallah #AMINmenang https://t.co/7fwSMxuEtZ,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Insyaallah #AMINmenang” menunjukkan dukungan dan apresiasi terhadap Anies.,
@nialubis_ Kasian pendukung 01 di cuci otak Gak pilih anies sama dgn berdosa Pilih anies dijamin masuk surga Anies adalah imam mahdi Malaikat Jibril mengutus anies Ya udh knp kalian gk pergi cepet aja? Kan si paling percaya diri bkl auto masuk surga oops,Negatif,Tweet ini menunjukkan kritik terhadap pendukung Anies dengan nada sarkastik.,Frasa “Kasian pendukung 01 di cuci otak” menunjukkan sentimen negatif terhadap pendukung Anies.,
@SOBAT_ANIES Rangkasbitung Lebak - Banten hadir #01AMINwinElaction,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “#01AMINwinElection” menunjukkan dukungan dan apresiasi terhadap Anies.,
@bernardsibengal @pingak_ted47752 @AbdulRachimmks Kalau dalam hati sdh pilih Anies tapi di puling atau sure pay pilih yg lain itu di jln yg Benar kalau sebaliknya ya tidak Benar.,Netral,Tweet ini hanya berkomentar tentang pilihan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya pernyataan pilihan.",
 Jika kami menang maka Allah izinkan kami. Jika kami kalah maka Allah selamatkan kami H. Anies Rasyid Baswedan S.E. M.P.P. Ph.D #AMINmenang #AllInPrabowo #PrabowoGibran2024,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Jika kami menang maka Allah izinkan kami” menunjukkan dukungan dan apresiasi terhadap Anies.,
@syamsu__rizal @FitnahLagicom @aniesbaswedan Kalau saya lihat lagi video di tiktok itu sebenarnya bukan kampanye tapi Anies beserta rombongan mengunjungi sekaligus menjenguk Kyai Haji Abah Hanafi di Karawang dan juga tidak ada embel2 atribut kampanye juga,Netral,Tweet ini hanya berkomentar tentang video tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang video.",
Anies from Hybe Muhaimin from YG Prabowo from ATTRAKT Gibran Individual Trainee Ganjar from SM Mahfud fro JYP,Netral,Tweet ini hanya berkomentar tentang perbandingan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang perbandingan.",
pak ahok sendiri yang bilang kedua cagub DKI 2017 framing JKW. pak ahok dipenjarakan pak anies dibuat radikal........ supaya bisa 2 periode. ,Netral,Tweet ini hanya berkomentar tentang fakta tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang fakta.",
(((Anugerah yang diberikan Allah untuk rakyat Indonesia))) Kenapa sih umumnya kaum hawa lebay banget bahkan hampir mengkultuskan sosok anies di medsos???,Netral,Tweet ini hanya berkomentar tentang pandangan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang pandangan.",
@arungbudoyo Jokowi selalu disandingin dg anies ya emg sudah selevel banget keknya bagi kalian pdhl baru pernah jadi gubernur,Netral,Tweet ini hanya berkomentar tentang perbandingan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang perbandingan.",
Kata Anies Baswedan Jelang Pencoblosan: Gelora Perubahan Makin Kuat https://t.co/RKKkdwudwC,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Gelora Perubahan Makin Kuat” menunjukkan dukungan dan apresiasi terhadap Anies.,
@GeiszChalifah Anies Uda menang tinggal pelantikan aja...01 menang..,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan keyakinan untuk kemenangannya.,Frasa “Anies Uda menang tinggal pelantikan aja” menunjukkan dukungan dan apresiasi terhadap Anies.,
Padahal yg bawa anies jadi gubernur DKI juga prabowo,Netral,Tweet ini hanya menyatakan fakta tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya pernyataan fakta.",
@Gojekmilitan Semoga Abah Anies diberikan amanah untuk memimpin bangsa Indonesia...,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Semoga Abah Anies diberikan amanah” menunjukkan dukungan dan apresiasi terhadap Anies.,
@tubirfess Jangan polos kali kau nder Harga2 kebutuhan pokok kebijakan pajak bantuan sosial dan kesehatan itu hasil dari keputusan politik nder. Kita pilih presiden trus presiden itu keluarkan semua kebijakan diatas makanya jangan sampe pilih presiden. Liat track record anies deh keren,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan rekam jejaknya yang baik.,Frasa “Liat track record anies deh keren” menunjukkan dukungan dan apresiasi terhadap Anies.,
Allah tolong pak anies ,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Allah tolong pak anies” menunjukkan dukungan dan apresiasi terhadap Anies.,
@Muhammad_Saewad Tagih Anies,Netral,Tweet ini hanya berkomentar tentang harapan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang harapan.",
@kemalpalevi Lah lu kaya ga pernah syuting podcast aja si itu syuting nya pasti sblm di hari masa tenang. Kalo di upload nya skrg ya lu tanya deddy lah. Trs anies kampanye di karawang gak lu sindir juga? Iki piye sih ,Netral,Tweet ini hanya berkomentar tentang situasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang situasi.",
@EviDrajat @mohmahfudmd Amiinnn. Di luar negeri pendukung ganjar anies gk ada yg bisa nyoblos https://t.co/1ZfwKIAnLh,Netral,Tweet ini hanya berkomentar tentang situasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang situasi.",
@SOBAT_ANIES Subang #01AMINwinElection,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “#01AMINwinElection” menunjukkan dukungan dan apresiasi terhadap Anies.,
@jumadisubur @Muhammad_Saewad Aamiin insyaAllah anies menang https://t.co/2jXxCtyiyc,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Aamiin insyaAllah anies menang” menunjukkan dukungan dan apresiasi terhadap Anies.,
@Brigade01Arwan1 @aniesbaswedan @cakimiNOW AMIN untuk perubahan 2024 Anies Presiden,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “AMIN untuk perubahan 2024 Anies Presiden” menunjukkan dukungan dan apresiasi terhadap Anies.,
@realfedinuril Wibu ga milih anies,Netral,Tweet ini hanya berkomentar tentang pilihan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang pilihan.",
Cak Imin mengatakan Tim Pemenangan Nasional Anies-Muhaimin (Timnas) Amin akan mengecek persoalan yang dialami WNI dalam menggunakan hak pilihnya. https://t.co/O1typlcr46,Netral,Tweet ini hanya memberikan informasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya informasi tentang kegiatan.",
@fulto27 Aamiin ya rabbal 'aalamiin Kabulkan ya Allah Anies Baswedan dan Muhaimin Iskandar sbg presiden dan wakil presiden 2024 - 2029.,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Kabulkan ya Allah Anies Baswedan dan Muhaimin Iskandar sbg presiden dan wakil presiden 2024 - 2029” menunjukkan dukungan dan apresiasi terhadap Anies.,
@Seadrunker @greenable__ @p0nkotsu @DS_yantie Sertakan dong video &amp; data yg mengatakan pak anies itu mengakui ataupun menyebut dirinya Imam mahdi.? Jgn nyerocos aj tanpa data NDASMU GOB**K,Netral,Tweet ini hanya berkomentar tentang permintaan data tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya permintaan data.",
Another gem from 2011. Dari program Indonesia Mengajar bangun taman literasi Martha Christina Tiahahu saat jd gubernur hingga model kampanye dialog Desak Anies beliau konsisten pengen kita semua jd manusia yg lebih tercerahkan.,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan konsistensinya dalam program-program yang mencerahkan.,Frasa “beliau konsisten pengen kita semua jd manusia yg lebih tercerahkan” menunjukkan dukungan dan apresiasi terhadap Anies.,
Pak anies vibesnya positif saking positifnya cak imin kebawa positif njir,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan bahwa vibes positifnya mempengaruhi orang lain.,Frasa “Pak anies vibesnya positif” menunjukkan dukungan dan apresiasi terhadap Anies.,
@anguIoa Aku nazar klo Pa Anies jd Presiden 2024 mau bagiin makanan gratis di Jumat berkah walaupun ga banyak,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan janji untuk melakukan sesuatu jika Anies menang.,Frasa “Aku nazar klo Pa Anies jd Presiden 2024” menunjukkan dukungan dan apresiasi terhadap Anies.,
Terus kalo pilih anies masih dikatain goblok ga?,Negatif,Tweet ini menunjukkan kritik terhadap orang yang memberikan sentimen negatif terhadap pendukung Anies.,Frasa “masih dikatain goblok ga?” menunjukkan sentimen negatif terhadap kritik tersebut.,
tos ayeuna mah tibatan parasea gera aribak we minimal sibeungeut atulah isin ku petugas kpps bisi aya dahdir jeung cileuhan. keun we ek nyoblos anies prabowo ganjar ublag kultilanak ge tong didamel pipaseaeun. bebaskeun weh. nu moal mah gera barobo deui we enak hujan kieu,Netral,Tweet ini hanya berkomentar tentang pilihan tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang pilihan.",
Saya yakin pak Anies dan Cak Imin akan menang di putaran 1 maupun putaran kedua. #AMINmenang,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Saya yakin pak Anies dan Cak Imin akan menang” menunjukkan dukungan dan apresiasi terhadap Anies.,
@oranghuman12 @nrrdh_stud @undipmenfess ha? apaansi lu tbtb anies,Netral,Tweet ini hanya berkomentar tentang situasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang situasi.",
@Andria75777 Anies hanya bisa dikalahkan dgn kecurangan . Hati hati jaga tps,Negatif,Tweet ini menunjukkan kritik terhadap kemungkinan kecurangan dalam pemilihan.,Frasa “Anies hanya bisa dikalahkan dgn kecurangan” menunjukkan sentimen negatif terhadap kemungkinan kecurangan.,
tiba disuruh ayah milih pak prabowo hari ini tapi maaf saya tetap pendirian saya yaitu coblos Pak Anies,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan keyakinan untuk memilihnya.,Frasa “saya tetap pendirian saya yaitu coblos Pak Anies” menunjukkan dukungan dan apresiasi terhadap Anies.,
Wow baru ini gue liat pak Anies marah,Netral,Tweet ini hanya berkomentar tentang sikap Anies tanpa memberikan opini yang kuat.,"Tidak ada sentimen yang jelas, hanya komentar tentang sikap.",
@blackshark7890 Semoga Allah hancurkan makar mereka dan menjadikan Anies dan Muhaimin menjadi pemimpin kami.,Positif,Tweet ini menunjukkan dukungan kuat terhadap Anies dengan menyebutkan harapan untuk kemenangannya.,Frasa “Semoga Allah hancurkan makar mereka dan menjadikan Anies dan Muhaimin menjadi pemimpin kami” menunjukkan dukungan dan apresiasi terhadap Anies.,
My Dad once said Anies menang kalau ngga dicurangi . Tapi semisal tetap ada kecurangan terhadap beliau Allah knows the best. Bismillah,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan keyakinan untuk kemenangannya.,Frasa “Anies menang kalau ngga dicurangi” menunjukkan dukungan dan apresiasi terhadap Anies.,
@CNNIndonesia Pendukung garis keras capres Anies sebagian besar dulunya pendukung garis keras capres Prabowo ya Prabowo yg sama yg watak penculiknya ga pernah hilang itu. Kalian dr dulu memang bikin rusak krn mendukung capres rusak.,Negatif,Tweet ini menunjukkan kritik terhadap pendukung Anies dengan nada kasar.,Frasa “Kalian dr dulu memang bikin rusak” menunjukkan sentimen negatif terhadap pendukung Anies.,
butuh vidio pak anies yg sama anak anaaaak,Netral,Tweet ini hanya berkomentar tentang kebutuhan video tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya komentar tentang kebutuhan video.",
Anies Baswedan-Muhaimin Iskandar Nyoblos di TPS Jakarta https://t.co/Yqi39uJBIh,Netral,Tweet ini hanya memberikan informasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya informasi tentang kegiatan.",
keajaiban yall adek sama mak w beralih ke anies akhirnya sekeluarga berada di jalan yang benar https://t.co/XM91QcmRQH,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan bahwa keluarganya beralih mendukung Anies.,Frasa “sekeluarga berada di jalan yang benar” menunjukkan dukungan dan apresiasi terhadap Anies.,
Sebenernya gue mau bikin tweet panjang soal siapa yg harus dipilih. Tapi gw langsung aja percaya gw pilih Anies. 3 bulan terakhir gw sangat mencermati semua calon terutama pada isu lingkungan. Gue bisa bilang Anies yang paling banyak bisa deliver yang sbenernya kita butuhkan.,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan keyakinan terhadap kemampuannya dalam isu lingkungan.,Frasa “Anies yang paling banyak bisa deliver yang sbenernya kita butuhkan” menunjukkan dukungan dan apresiasi terhadap Anies.,
@lovinghwan_ @TJFfisabilillah @legislatweet 14/10/2022 Anies temuin demonstran depan balai kota. https://t.co/sgWUhR6g0e,Netral,Tweet ini hanya memberikan informasi tanpa memberikan opini yang kuat tentang Anies.,"Tidak ada sentimen yang jelas, hanya informasi tentang kegiatan.",
@Lisaamartatara6 Anies sudah menang di hati para relawannya dan alangkah bahagianya lagi jika menang pilpres ,Positif,Tweet ini menunjukkan dukungan terhadap Anies dengan menyebutkan bahwa Anies sudah menang di hati para relawannya.,Frasa “Anies sudah menang di hati para relawannya” menunjukkan dukungan dan apresiasi terhadap Anies.,
