created_at,full_text,label,analisis,
Tue Feb 13 23:39:02 +0000 2024,Mana KETEGASAN @bawaslu_RI @KPU_ID ? Ini JELAS PELANGGARAN PEMILU yg HARUS jadi LANDASAN Tim Hukum @prabowo - @gibran_tweet diwakili @habiburokhman untuk MELAPORKAN ke GAKUMDU dimana @DivHumas_Polri jadi bagiannya,Netral,Tweet ini hanya menyatakan permintaan untuk melaporkan pelanggaran pemilu tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya permintaan untuk melaporkan pelanggaran."
Tue Feb 13 23:38:46 +0000 2024,Prabowo Anies atau Ganjar? Bersandarkan tinjauan pendapat minggu lalu Prabowo mampu memperoleh lebih 50 peratus undi sekali gus membolehkannya menang dalam pusingan pertama. #sinarharian #Pemilu https://t.co/gE8hE7eLLU,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa dia mampu memperoleh lebih dari 50% suara.,"Pernyataan ""mampu memperoleh lebih 50 peratus undi"" menunjukkan sentimen positif."
Tue Feb 13 23:38:43 +0000 2024,Wakaka.. Kirain paham minggu tenang ini si mengklarifikasi film dirty vote kalimat penutupnya.. Masa hal gini aja gak paham seorang @prabowo dan om @corbuzier kecuali si @PartaiSocmed doi mah gak paham,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak memahami situasi.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:38:42 +0000 2024,@Dahnilanzar @prabowo Gw mesti KOPROL APA GMn ngab,Netral,Tweet ini hanya menyatakan kebingungan tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan kebingungan."
Tue Feb 13 23:38:40 +0000 2024,@Bank_Joee_ @prabowo @Ndons_Back @bengkeldodo @BANGSAygSUJUD @4Y4NKZ @alextham878 @Alexemeru @anaktermudaa @are_inismyname @florieliciouss aamiin... semoga keturunan anda seperti probowo-gibran,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dan Gibran dengan harapan keturunan mereka seperti Prabowo-Gibran.,"Pernyataan ""semoga keturunan anda seperti probowo-gibran"" menunjukkan sentimen positif."
Tue Feb 13 23:38:34 +0000 2024,@pinkiskye Nahh ini gw juga dulu milih nya Jokowi anjr ibu gw ngotot ga mau milih Prabowo skrg pas nonton debat dari awal sampai akhir gw rasa yang masih masuk di akal gw ya 02 wkwk gw udh riset dari awal juga ya 02,Positif,Tweet ini menunjukkan perubahan dukungan dari Jokowi ke Prabowo setelah menonton debat dan melakukan riset.,"Pernyataan ""yang masih masuk di akal gw ya 02"" menunjukkan sentimen positif."
Tue Feb 13 23:38:30 +0000 2024,@team_jungpal @dayatpiliang Diskusi sama pendukungnya di tiktok trus counternya gini kalau pak prabowo emosional pernah ga pak ngeliat pak prabowo nampar orang ga pernah kan? ,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa dia tidak pernah terlihat melakukan kekerasan fisik.,"Pernyataan ""ga pernah kan?"" menunjukkan sentimen positif."
Tue Feb 13 23:38:28 +0000 2024,@sahabatkarib_mu @adiansyahdompu @realfedinuril @prabowo @Dahnilanzar Gulai otak habis bang mereka nggak kebagian,Netral,Tweet ini hanya menyatakan bahwa gulai otak habis tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang gulai otak."
Tue Feb 13 23:38:17 +0000 2024,@Priyo846u5 @n939u5 @bengkeldodo @kurawa Loh loh loh....kamu emang gatau klo prabowo mendukung Reformasi makanya dia di kucilkan di keluarga soeharto?,Netral,Tweet ini hanya menyatakan bahwa Prabowo mendukung Reformasi tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang dukungan Reformasi."
Tue Feb 13 23:38:13 +0000 2024,@VIVAcoid kalo dari awal wakil pak Prabowo beliau ini kecil kemungkinan film dirty vote dibuat,Netral,"Tweet ini hanya menyatakan kemungkinan bahwa film dirty vote tidak akan dibuat jika wakil Prabowo berbeda, tanpa menunjukkan sentimen positif atau negatif.","Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang kemungkinan."
Tue Feb 13 23:38:06 +0000 2024,@VaniaKiara3002 @AndreasSolusi lu sama Prabowo sama. sama2 sampah,Negatif,Tweet ini mengkritik Prabowo dengan menyebutnya sampah.,"Penggunaan kata ""sampah"" menunjukkan sentimen negatif."
Tue Feb 13 23:38:05 +0000 2024,@NoviBudi78 @prabowo Dia yang fitnah dirinya sendiri sok terzolimi heleeeh... Udh tau siapa prabroro,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia memfitnah dirinya sendiri dan sok terzolimi.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:38:04 +0000 2024,@peter_hari @nongandah @WagimanDeep212_ Ayo Nyinyir terus biar sampe ke Pluto sekalian,Netral,Tweet ini hanya menyatakan ajakan untuk terus nyinyir tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya ajakan untuk nyinyir."
Tue Feb 13 23:37:13 +0000 2024,@zy_zy_its_me @prabowo Lihat sisi lainnya https://t.co/8erprpMuRH,Netral,Tweet ini hanya menyarankan untuk melihat sisi lain tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya saran untuk melihat sisi lain."
Tue Feb 13 23:37:01 +0000 2024,@n939u5 @bengkeldodo @kurawa Loh loh loh....kamu emang gatau klo prabowo mendukung Reformasi makanya dia di kucilkan di keluarga soeharto?,Netral,Tweet ini hanya menyatakan bahwa Prabowo mendukung Reformasi tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang dukungan Reformasi."
Tue Feb 13 23:36:47 +0000 2024,@AbdulRachimmks Kami dan Para ulama berjalan dalam barisan dukung Prabowo tanpa dibayar dan akhirnya ditinggalkan,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa para ulama mendukungnya tanpa dibayar.,"Pernyataan ""dukungan Prabowo tanpa dibayar"" menunjukkan sentimen positif."
Tue Feb 13 23:36:47 +0000 2024,@bengkeldodo memang Prabowo Gibran tak terkalahkan https://t.co/YWKDZdTkCg,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dan Gibran dengan menyatakan bahwa mereka tak terkalahkan.,"Pernyataan ""Prabowo Gibran tak terkalahkan"" menunjukkan sentimen positif."
Tue Feb 13 23:36:47 +0000 2024,@bengkeldodo @prabowo @P4P4B0W0_2024 @budibongg @Bu__Nuk @icikiwir_08 @mas_veel @Kimberley_PS08 @BANGSAygSUJUD @kurawa @Bank_Joee_ @MIrvanDarwin1 Ohhh yang etik etik ndiasmu itu bukan dendam ya...,Netral,Tweet ini hanya menyatakan bahwa sesuatu bukan dendam tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang dendam."
Tue Feb 13 23:36:45 +0000 2024,@Fahrihamzah dirty vote dianggep black campaign eh malah rilis podcast prabowo H-1 pencoblosan wkwkwk kocak lo,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia merilis podcast H-1 pencoblosan.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:36:39 +0000 2024,klo gak Curang hak mungkin menang prabowo masbro,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia hanya bisa menang dengan curang.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:36:33 +0000 2024,@AK__aja Prabowo Subianto sindir Paslon 02... https://t.co/wqJueSg6x8,Netral,Tweet ini hanya menyatakan bahwa Prabowo menyindir Paslon 02 tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang sindiran."
Tue Feb 13 23:36:29 +0000 2024,@n939u5 @bengkeldodo @kurawa Era soeharto sdh berakhir.kalo pak Prabowo menang abviously ya era pak Prabowo sendiri. Dasar songong dipiara. Pak Prabowo sendiri berseberangan dg soeharto. Bocil lu pake smartphone caro di google ato chatgpt jgn cuma gibah di x aj,Netral,Tweet ini hanya menyatakan bahwa era Soeharto sudah berakhir dan Prabowo berseberangan dengan Soeharto tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang era Soeharto."
Tue Feb 13 23:36:29 +0000 2024,kalo prabowo kalah gw puasa 3 hari.,Netral,"Tweet ini tidak menunjukkan sentimen positif atau negatif terhadap Prabowo, melainkan lebih kepada janji pribadi penulis jika Prabowo kalah.","Tidak ada indikasi sentimen terhadap Prabowo, hanya janji pribadi."
Tue Feb 13 23:36:29 +0000 2024,@tvOneNews Blom jadi presiden prediksi Wanda Hamidah dulu udh hampir terbukti apa lapor Nanti rakyat lagi ngobrol di warkop bahas Prabowo juga dilaporkan .. Bener mulai otoriter padahal masih jadi capres,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia mulai otoriter padahal masih jadi capres.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:36:15 +0000 2024,@alexanderdrspan @mawakresna @arfibambani @cakimiNOW Wiranto ama prabski nggak akur apa ya. Jadi inget video soal HAM tahun 2019 yang prabowo bilang dia cuma menjalankan tugas.,Netral,Tweet ini hanya menyatakan bahwa Wiranto dan Prabowo tidak akur tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang hubungan dengan Wiranto."
Tue Feb 13 23:36:14 +0000 2024,President ku..Prabowo &amp; gibran,Positif,"Tweet ini menunjukkan dukungan terhadap Prabowo dan Gibran dengan menyebut mereka sebagai ""presidenku"".","Pernyataan ""President ku..Prabowo &amp; gibran"" menunjukkan sentimen positif."
Tue Feb 13 23:35:58 +0000 2024,Hasto Benarkan Connie soal Prabowo Hanya Sebentar Jabat Presiden: Hanya 3 Tahun https://t.co/OibB7X1s1L,Netral,Tweet ini hanya menyampaikan informasi tentang pernyataan Hasto tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya informasi tentang pernyataan Hasto."
Tue Feb 13 23:31:05 +0000 2024,@tjitrosoenarjo1 Jokowi kok didengar? 10 tahun kita bantu dia kalahkah prabowo malah skrg dia suruh kita pilih ps dan anaknya sinting kata fahri tahu gini 10 tahun lalu kita pilih ps08 ;),Negatif,Tweet ini mengkritik Jokowi dan menyatakan ketidakpuasan terhadap dukungan Jokowi kepada Prabowo.,Kritik terhadap Jokowi dan dukungan kepada Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:31:05 +0000 2024,@negativisme @realfedinuril Bicara romantisme jangan pernah lupakan sepak terjang Prabowo di tragedi Santa Cruz Tim Mawar DOM Aceh Operasi Papua. Jangan bilang tugas negara kejam ya kejam aja sebab di militer juga ada standar etik.,Negatif,Tweet ini mengkritik tindakan Prabowo di masa lalu dalam berbagai operasi militer.,Kritik terhadap tindakan Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:31:04 +0000 2024,@Dahnilanzar @prabowo Siapa sih yg lebih berkuasa selain penguasa bos??? Playing victim murahan.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia bermain sebagai korban.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:30:50 +0000 2024,Komentator Vietnam: Kalahkan Timnas Indonesia Nggak Cuma Modal Bocah Ingusan https://t.co/ArInTAax6X Download aplikasi https://t.co/cruo5utlaa untuk akses berita lebih mudah dan cepat: Android: https://t.co/x1S4yQdFo2,Netral,Tweet ini hanya menyampaikan informasi tentang komentar seorang komentator Vietnam tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya informasi tentang komentar."
Tue Feb 13 23:30:38 +0000 2024,@Dahnilanzar @prabowo Gw sih feeling mereka bikin drama sendiri nih.. lawong Polri ada dibelakang mereka kok ngapain mo macem² sama kubu mereka??,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia membuat drama sendiri.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:30:36 +0000 2024,@RcyberProj0 @WhatsApp @FALDA81 @Gerindra @gibran_tweet @Projo_Pusat @handoko2411 @budimuni98 @prabowo Ini lebih keren.... #AsalBukanPrabowo #AsalBukanGibran #JanganPilihPenculik https://t.co/3LtOH7VQ2G,Negatif,Tweet ini mengkritik Prabowo dan Gibran dengan menyatakan bahwa mereka tidak layak dipilih.,Kritik terhadap Prabowo dan Gibran menunjukkan sentimen negatif.
Tue Feb 13 23:30:28 +0000 2024,@snjayajonggrang Wiranto saat itu Panglima...Mantan Ajudan Suharto dan sekarang bersama Prabowo di 02 https://t.co/JZBHzg2bb9,Netral,Tweet ini hanya menyampaikan informasi tentang hubungan antara Wiranto dan Prabowo tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya informasi tentang hubungan dengan Wiranto."
Tue Feb 13 23:30:19 +0000 2024,Kalau pada berdoa memakai Doa Mencoblos Kertas suara atau milih Petugas Rakyat ... Yang jadi presiden ya @prabowo karena sekarang tidak mencaci maki menghina menfitnah bukankah anti caci maki itu bentuk kasih sayang? Dengan lawan nya aja tetap asih,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa dia tidak mencaci maki dan menghina.,"Pernyataan ""tidak mencaci maki menghina menfitnah"" menunjukkan sentimen positif."
Tue Feb 13 23:30:19 +0000 2024,@AndreasSolusi lu milih Prabowo dapet apa emg? hidup lu bkal sama gitu2 saja ,Negatif,Tweet ini mengkritik pilihan untuk memilih Prabowo dengan menyatakan bahwa hidup tidak akan berubah.,Kritik terhadap pilihan untuk memilih Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:30:09 +0000 2024,@AndreasSolusi Dalam politik tak ada loyalitas pada orang per orang. Loyalitasnya ya pada kepentingan. Koq se naif itu jd orang. Prabowo pun juga tdk loyal di barisan oposan.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak loyal.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:30:09 +0000 2024,Gw sampe tahajud doain prabowo kalah saking takutnya negara ini masuk jurang di tangan ybs‍,Negatif,Tweet ini menunjukkan ketakutan terhadap kepemimpinan Prabowo dan berharap dia kalah.,"Pernyataan ""takutnya negara ini masuk jurang di tangan ybs"" menunjukkan sentimen negatif."
Tue Feb 13 23:30:06 +0000 2024,FYI yang intelektual aja bilang Prabowo yang paling tulus pada negara. Gimana sih ,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa dia tulus pada negara.,"Pernyataan ""Prabowo yang paling tulus pada negara"" menunjukkan sentimen positif."
Tue Feb 13 23:30:04 +0000 2024,Bismillah prabowo,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyebut namanya dalam doa.,"Pernyataan ""Bismillah prabowo"" menunjukkan sentimen positif."
Tue Feb 13 23:29:55 +0000 2024,@tvOneNews Media asing loh sampai tau kalau pak Prabowo bakalan menang satu putaran saja https://t.co/dgdIrjlCWc,Positif,Tweet ini menunjukkan dukungan terhadap Prabowo dengan menyatakan bahwa media asing memprediksi kemenangannya.,"Pernyataan ""pak Prabowo bakalan menang satu putaran saja"" menunjukkan sentimen positif."
Tue Feb 13 23:29:47 +0000 2024,@Aguscah88555821 @hotmanParis @_riverheaven @prabowo @KemenhanRI @CCICPolri Dia nanya bos.. Fahami dong kalimat nya.. Malu diliat org.. ,Netral,Tweet ini hanya menyatakan permintaan untuk memahami kalimat tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya permintaan untuk memahami kalimat."
Tue Feb 13 23:29:43 +0000 2024,Kalo prabowo kalah gua akan ambis semester ini,Netral,"Tweet ini tidak menunjukkan sentimen positif atau negatif terhadap Prabowo, melainkan lebih kepada janji pribadi penulis jika Prabowo kalah.","Tidak ada indikasi sentimen terhadap Prabowo, hanya janji pribadi."
Tue Feb 13 23:29:40 +0000 2024,@leethaskmn @salimafillah Tp kalo dulu prabowo yg jadi,Netral,Tweet ini hanya menyatakan kemungkinan jika Prabowo yang menjadi presiden tanpa menunjukkan sentimen positif atau negatif.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang kemungkinan."
Tue Feb 13 23:29:29 +0000 2024,@Bull_winner Prabowo merendahkan etika. Dibuktikan ketika Prabowo mengatakan ndasmu etik . Ketika aparat negara tidak mempedulikan etika maka terbitlah bansos Jokowi . Padahal itu bansos dibeli pake duit rakyat.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia merendahkan etika.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:28 +0000 2024,@Dahnilanzar @prabowo Wkwkwkwkwk coba sebutin aja langsung siapa orangnya yg ngancem,Netral,Tweet ini hanya meminta untuk menyebutkan siapa yang mengancam tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya permintaan untuk menyebutkan nama."
Tue Feb 13 23:29:27 +0000 2024,@Reskiichsan8 @prabowo @99propaganda @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @drReUtari08 @florieliciouss @JordanMihaf @Royan_02 @Ndons_Back Di memang kaga peduli apa kata orang suka suka dia terbukti berkali kali nyapres kalah juga masih maju lagi ,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak peduli apa kata orang dan terus maju meskipun kalah berkali-kali.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:26 +0000 2024,@solusterless Kocak kocak kocak. Sumpah kasian banget sama pak Prabowo udah mati matian anak buahnya fitnah film DV eh malah nongol di podcast Dedi Cahyadi.,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa anak buahnya memfitnah film DV dan dia muncul di podcast.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:23 +0000 2024,@Dahnilanzar @prabowo iya iyaa percaya,Netral,Tweet ini hanya menyatakan percaya tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan percaya."
Tue Feb 13 23:29:15 +0000 2024,@fadlizon Ngibul jalan tinja kowee .. ente ketularan ngibul jokowi nih.. Salam hormat buat pa prabowo .. Tapi kami bertekad gakan pilih lagi karena ada sigibran hasil curang rekayasa mk..,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia terlibat dalam kecurangan.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:14 +0000 2024,@Dahnilanzar @prabowo Lu lagi ngelawak yakkkk.... Lu kan pembela seorang menteri pertahanan... Terus ada yang berani gitu ngancam2 kaya koboi ,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia tidak mungkin diancam.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:14 +0000 2024,@just_dya494 @menghanyurkan Sama kaya sikap prabowo yang emang anti demokrasi,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia anti demokrasi.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:13 +0000 2024,@peter_hari @okezonenews Narasi Basiiii,Netral,Tweet ini hanya menyatakan bahwa narasi basi tanpa menunjukkan sentimen positif atau negatif terhadap Prabowo.,"Tidak ada indikasi sentimen terhadap Prabowo, hanya pernyataan tentang narasi."
Tue Feb 13 23:29:10 +0000 2024,@negativisme @prabowo Dah bosen Bang udah 4 kali fotonya ada di kertas suara mau yang lain aja gw mah,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia bosan melihat fotonya di kertas suara.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
Tue Feb 13 23:29:07 +0000 2024,@are_inismyname @prabowo @P4P4B0W0_2024 @zarryhendrik @99propaganda @Ndons_Back @bengkeldodo @JordanMihaf @MIrvanDarwin1 @Kimberley_PS08 @AditBandit234 @Royan_02 Cemen datengnya ke acara ginian,Negatif,Tweet ini mengkritik Prabowo dengan menyatakan bahwa dia cemen datang ke acara tertentu.,Kritik terhadap Prabowo menunjukkan sentimen negatif.
