Full Text,Label,Analisis,Alasan,
@ganjarpranowo all in Ganjar Mahfud selawase,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan dukungan penuh.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@rony_JC @bibilbap Kayaknya Pak Ganjar bisa tu lawan Alam coba tanya aja Alam takut sm Ganjar soalnya,Positif,Tweet ini mendukung Ganjar dan menyatakan bahwa dia bisa melawan Alam.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar.,
@liputan6dotcom Jangan sampai 02 menang. kita tumbangkan mereka. kalo amin kalah gpp yg penting kita dukung pak ganjar setelahnya yah. https://t.co/6rqNPcpjlw,Netral,"Tweet ini menyatakan dukungan awal untuk Anies, namun juga menyatakan kemungkinan mendukung Ganjar jika Anies kalah.",Dukungan terhadap dua calon menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
Janji Mas Ganjar-Prof Mahfud di konser bener-bener ngena di hati kita. Bersama Ganjar kita sejahtera @vvreisa #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/nJ18kvNvUD,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa janji mereka mengena di hati.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Janji Mas Ganjar disambut sorak-sorai. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @wawa14_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/WZ2zBdUf1T,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa janji mereka disambut sorak-sorai.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Ganjar-Mahfud bergerak cepat demi kemajuan bangsa. Ganjar Pranowo terbukti lebih baik @dominicurrr #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/AbaJKwNJ0H,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka bergerak cepat demi kemajuan bangsa.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@firzahusainInc Kemarin serang Jokowi dan keluarga habis2an sekarang ngajak pilih Ganjar dah tau pendukung Jokowi banyak…,Netral,Tweet ini menyatakan bahwa ada perubahan dukungan dari menyerang Jokowi menjadi mendukung Ganjar.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Jangan biarin ada yang nekad ngelanggar aturan ya . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @Bayu_nirwna #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/cS0kisAnRZ,Positif,Tweet ini mendukung Ganjar dan menyatakan bahwa dia adalah pemimpin yang merakyat.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar.,
Mas Ganjar Mahfud melalui keterbukaannya menciptakan iklim di mana masyarakat merasa terlibat dalam pembuatan kebijakan. @permatabilaa #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/cTbzXisUNP,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka menciptakan iklim keterbukaan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@WagimanDeep212_ . . Orang cerdas pasti pilih Ganjar Mahfud…,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa orang cerdas pasti memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Jangan lupa coblos 03! Ganjar Mahfud menang! #GanjarMahfud2024 https://t.co/BGPQLR6E78,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Segera tentukan pilihanmu dan Vot3 Love untuk Ganjar - Mahfud . Tiga Kali Lebih Sejahtera Indonesia Jaya! @zaraabigai88023 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/4oZgZmtGIo,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Berilah hak yang sama pada semua guru . Bersama Ganjar kita sejahtera @eyesofnass #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/liy1paFIh6,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka akan membawa kesejahteraan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Ayo jadikan Mas Ganjar dan Pak Mahfud sebagai pilihan utama dengan memberikan Vot3 Lov3. Bersama Ganjar kita sejahtera @jaelovespring #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/CL8dzQo4F3,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
@kumparan Emang paling bener dari dulu dukung Ganjar-Mahfud aja,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mendukung mereka adalah pilihan yang benar.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@KompasTV Doa terbaik untuk pak Ganjar Mahfud,Positif,Tweet ini mendukung Ganjar dan Mahfud serta memberikan doa terbaik untuk mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada harapan baik terhadap Ganjar dan Mahfud.,
Mas Ganjar-Prof Mahfud pimpin Jateng menuju kes3jahteraan sosial yang nyata @_hanj17 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/LbDVX481U9,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka akan membawa kesejahteraan sosial.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Anies & Ganjar Teman Lama Di UGM Anies Ketua Senat Mahasiswa https://t.co/eVTdLmHyeu,Netral,Tweet ini menyatakan bahwa Anies dan Ganjar adalah teman lama di UGM.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Iya setuju. Kalo ga pak Ganjar ya pilih saja AMIN. OK,Netral,"Tweet ini menyatakan bahwa jika tidak memilih Ganjar, maka pilih AMIN.",Pernyataan netral menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
Ganjar-Mahfud siap membawa semangat baru dalam kepemimpinan. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @DubsKimdotcom #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/Sq75OZk58m,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka akan membawa semangat baru dalam kepemimpinan.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Bersama Ganjar - Mahfud mari kita buktikan bahwa anak muda memiliki suara yang kuat dengan memberikan suara Vot3 Love . Ganjar Pranowo terbukti lebih baik @zizierck #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/h24bXG1KJc,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak anak muda untuk memberikan suara mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Coblos nomor 3 untuk Ganjar-Mahfud adalah langkah bijak kita untuk memilih pemimpin yang tepat . Bersama Ganjar kita sejahtera @jonatnanhizkia #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ocwdPuxeAY,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa memilih mereka adalah langkah bijak.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@morlasuryani @Bull_winner Apa iya netral?? Coba jawab pertanyaan ini kalo memang bener netral. Kalo yg nomer 1 memang berita gibran di gandeng anis abu abu bener apa nggaknya tpi kalo ganjar iya rill faktanya https://t.co/47ihLNetzr,Netral,Tweet ini mempertanyakan netralitas dan menyatakan bahwa berita tentang Ganjar adalah fakta.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Kampany3 Akbar bikin kita ngerasa punya pemimpin yang bener-bener representatif rakyat kecil. Ganjar Pranowo terbukti mensejahterakan @vvvtwo #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/quGBoRYAO1,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah pemimpin yang representatif.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@sunshinerara711 Ganjar aja jangan yg lain,Positif,Tweet ini mendukung Ganjar dan menyatakan bahwa dia adalah pilihan yang tepat.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar.,
Tunjukkan bahwa kita mempercayai Ganjar - Mahfud dengan memberikan suara Vot3 Love. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @PentiwP #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/iqRHXQb0ce,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Dengan semangat kebersamaan kita pasti bisa menjaga integritas pemilu . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @cleodyx #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/huIO8MgmGR,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka akan menjaga integritas pemilu.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@ganjarpranowo Inshaa Allah menamg Pak Ganjar,Positif,Tweet ini mendukung Ganjar dan menyatakan harapan bahwa dia akan menang.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar.,
Hari Ini Ganjar akan Mencoblos di TPS Semarang Mahfud Md di Yogyakarta https://t.co/SlwhRAejQL #TempoNasional,Netral,Tweet ini menyatakan bahwa Ganjar akan mencoblos di Semarang dan Mahfud di Yogyakarta.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Dukung Mas Ganjar dan Pak Mahfud dengan Vot3 Lov3 karena M3reka telah membawa harapan bagi rakyat kecil. Ganjar Pranowo terbukti mensejahterakan @jenomongmonge #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/aqvl1xz16c,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka membawa harapan bagi rakyat kecil.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Ganjar-Mahfud solusi cerdas buat negeri tercinta. Ganjar Pranowo terbukti lebih baik @CharlesAtrox #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/m1OaC4IgkE,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah solusi cerdas untuk negeri.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
@sunshinerara711 ganjar mahfud pilihan terbaik,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah pilihan terbaik.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Ganjar-Mahfud harapan baru untuk negeri tercinta. Bersama Ganjar kita sejahtera @Dapw00 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/5xG9NQbtEF,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah harapan baru untuk negeri.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Waktunya bersama-sama mengukuhkan pilihan pada Ganjar-Mahfud dengan coblos nomor 3 . Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @juraganmba #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/wKgzJcaFWn,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
@ganjarpranowo Mantap… Pokoknya tetap setia untuk dukung Pak Ganjar-Mahfud sampai menang… Metal…,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan kesetiaan untuk mendukung mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Kita adalah agen perubahan dengan Vot3 Love untuk Ganjar - Mahfud . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @_153centimeter #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/l321Y0nC6I,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Ganjar-Mahfud tandem yang menyatukan seluruh Indonesia. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @Chochuo_ #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/6LPZajXTF4,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka menyatukan seluruh Indonesia.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Jangan sampai ketinggalan suarakan Vot3 Lov3 untuk Mas Ganjar dan Pak Mahfud di Pilr3s 2024. Ganjar Pranowo hanya yang terbaik untuk rakyat @jihankh22 #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/GAqVpUYUAS,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
Ganjar-Mahfud berkomitmen untuk memperkuat demokrasi kita. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @deanabdzn #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/GpQ0TueENZ,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka berkomitmen untuk memperkuat demokrasi.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Ganjar-Mahfud bukan hanya impian tapi harapan nyata bagi bangsa . Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @invisible_mann_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4vioq7GwTz,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah harapan nyata bagi bangsa.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
TPN Ganjar-Mahfud Beberkan Cara Pencegahan Kecurangan di Pemilu https://t.co/L07aLE6Eqz,Netral,Tweet ini menyatakan bahwa TPN Ganjar-Mahfud membeberkan cara pencegahan kecurangan di pemilu.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
TPN Ganjar-Mahfud Ingatkan Capres-cawapres Tak Buru-buru Deklarasikan Kemenangan https://t.co/elPdJuVsAb,Netral,Tweet ini menyatakan bahwa TPN Ganjar-Mahfud mengingatkan capres-cawapres untuk tidak buru-buru mendeklarasikan kemenangan.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
TPN Ganjar-Mahfud Pertanyakan Keputusan Presiden Menaikkan Tukin Pegawai Bawaslu https://t.co/tvaG2HZKfw,Netral,Tweet ini menyatakan bahwa TPN Ganjar-Mahfud mempertanyakan keputusan presiden menaikkan tukin pegawai Bawaslu.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Ayuh jadikan Ganjar - Mahfud sebagai pilihanmu dengan memberikan Vot3 Love . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @0butterflystar #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/LQICaCpfen,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
@anggi_ell26290 naha fotona seakan akan si ganjar teh gusti allah,Netral,Tweet ini menyatakan bahwa foto Ganjar terlihat seperti gusti allah.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
GANJAR ~ MAHFUD FOR NKRI ! https://t.co/K7BAGw0E94,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah pilihan untuk NKRI.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Mohon izin Bapak Ibu. Saya Ganjar Pranowo dg kerendahan hati mengajak dtg ke TPS u/ menggunakan hak pilih. Tdk masalah siapa pun yg Anda pilih. Saya yakin apapun pilihan Anda adl sebaik2nya manfaat u/ Bangsa. Terimakasih. Selamat berlibur sehat selalu salam u/ keluargağŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡© https://t.co/2OLyOYaWtI,Netral,Tweet ini mengajak orang untuk datang ke TPS dan menggunakan hak pilih mereka.,Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
@AbdulRachimmks Anis surpai rendah…dana minim.pendukung meledak. Prabowo.surpai tinggi.uang banyak.dukungan .ada.ganjar.uang cukup dukungan cikup,Netral,"Tweet ini menyatakan perbandingan antara Anis, Prabowo, dan Ganjar.",Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Anies from Hybe Muhaimin from YG Prabowo from ATTRAKT Gibran Individual Trainee Ganjar from SM Mahfud fro JYP,Netral,"Tweet ini menyatakan perbandingan antara Anies, Muhaimin, Prabowo, Gibran, Ganjar, dan Mahfud.",Pernyataan netral menunjukkan sentimen netral karena tidak ada opini atau emosi yang jelas terhadap Ganjar.,
Indonesia butuh mereka sekarang. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @ciiiiicaa #GanjarMahfud2024 #KitaAdalahTiga #Coblos3 https://t.co/vh4a6ainux,Positif,Tweet ini mendukung Ganjar dan Mahfud serta menyatakan bahwa mereka adalah yang terbaik untuk rakyat.,Dukungan yang jelas menunjukkan sentimen positif karena ada keyakinan terhadap Ganjar dan Mahfud.,
Yuk tunjukkan bahwa kita mendukung Ganjar-Mahfud dengan coblos nomor 3 di surat suara . Ganjar Pranowo terbukti mensejahterakan @ismaulnizam_ #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4jCknbhGDM,Positif,Tweet ini mendukung Ganjar dan Mahfud serta mengajak orang untuk memilih mereka.,Dukungan yang jelas menunjukkan sentimen positif karena ada ajakan untuk memilih Ganjar dan Mahfud.,
@kumparan Sudah teguh pilihan ku tertuju pada AMIN yang layak jadi Pemimpin kalau kalah Baru pilih Ganjar https://t.co/VXRHjqOh9r,Netral,"Tweet ini menyatakan bahwa pilihan utama adalah AMIN, dan jika kalah baru memilih Ganjar.",Pernyataan netral menunjukkan sentimen netral karena tidak ada dukungan eksklusif terhadap satu calon.,
bismillah nyoblos pa Ganjar,Positif,Tweet ini mendukung Ganjar dan menyatakan niat untuk memilihnya.,,
@EviDrajat @mohmahfudmd Amiinnn. Di luar negeri pendukung ganjar anies gk ada yg bisa nyoblos https://t.co/1ZfwKIAnLh,Netral,Tweet ini menyatakan bahwa pendukung Ganjar dan Anies di luar negeri tidak bisa memilih.,,
